Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2598300,-,-,-,25.01,54.78,4,0,4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2012,1,1,0,30,177.61,0.01,1.7000000000000002,0,0,0,0,15,70.48,1017,0,0,0,0,20.6,303,2.8000000000000003
2012,1,1,1,30,164.87,0.01,1.7000000000000002,0,0,0,0,15.100000000000001,69.81,1017,0,0,0,0,20.8,309,2.6
2012,1,1,2,30,151.28,0.01,1.7000000000000002,0,0,0,0,15,68.21000000000001,1017,0,0,0,0,21.1,319,2.4000000000000004
2012,1,1,3,30,137.75,0.01,1.6,0,0,0,0,14.8,66.54,1017,0,0,0,0,21.3,340,1.9000000000000001
2012,1,1,4,30,124.29,0.01,2,0,0,0,0,10.3,58.01,1020,0,0,0,0,18.7,117,1.9000000000000001
2012,1,1,5,30,111.11,0.01,2,0,0,0,0,10.200000000000001,57.84,1020,0,0,0,0,18.7,120,1.8
2012,1,1,6,30,98.27,0.01,2,0,0,0,0,10.3,57.980000000000004,1021,0,0,0,0,18.7,120,1.9000000000000001
2012,1,1,7,30,85.74,0.01,2,29,73,35,0,10.600000000000001,56.97,1021,29,73,0,35,19.3,119,2.3000000000000003
2012,1,1,8,30,74.28,0.01,2,95,421,209,0,11,54.71,1022,95,421,0,209,20.400000000000002,117,2.8000000000000003
2012,1,1,9,30,63.910000000000004,0.01,2,129,603,394,0,11.100000000000001,50.18,1021,129,603,0,394,21.900000000000002,111,2.7
2012,1,1,10,30,55.42,0.01,2,140,716,547,0,10.3,44.21,1021,140,716,0,547,23.200000000000003,98,2.1
2012,1,1,11,30,49.79,0.01,2,151,757,640,0,9.8,40.51,1019,151,757,0,640,24,73,1.4000000000000001
2012,1,1,12,30,48.050000000000004,0.01,2.1,156,763,666,0,9.200000000000001,37.82,1018,156,763,0,666,24.5,30,1.1
2012,1,1,13,30,50.61,0.01,2,155,742,626,0,8.9,36.56,1018,155,742,0,626,24.700000000000003,173,1.3
2012,1,1,14,30,56.88,0.01,2,145,686,520,0,9,37.22,1017,145,686,0,520,24.6,333,1.8
2012,1,1,15,30,65.81,0.01,2,124,574,360,0,9.600000000000001,39.57,1017,124,574,0,360,24.200000000000003,326,2.3000000000000003
2012,1,1,16,30,76.45,0.01,2.1,86,362,171,0,10.200000000000001,44.09,1018,86,362,0,171,23.1,327,2.5
2012,1,1,17,30,87.98,0.01,2.1,12,16,13,0,11,49.81,1018,12,16,0,13,21.900000000000002,333,2.4000000000000004
2012,1,1,18,30,100.74000000000001,0.01,2.1,0,0,0,0,11.700000000000001,54.27,1018,0,0,0,0,21.3,339,2.2
2012,1,1,19,30,113.66,0.01,2.1,0,0,0,0,12,56.58,1019,0,0,0,0,21,342,1.8
2012,1,1,20,30,126.89,0.01,2.1,0,0,0,0,12,56.33,1018,0,0,0,0,21,341,1.4000000000000001
2012,1,1,21,30,140.32,0.01,2.1,0,0,0,0,11.8,55.52,1018,0,0,0,0,21,335,1
2012,1,1,22,30,153.86,0.01,2.1,0,0,0,0,11.700000000000001,55.22,1018,0,0,0,0,21,330,0.9
2012,1,1,23,30,167.43,0.01,2.1,0,0,0,0,11.600000000000001,55.07,1018,0,0,0,0,21,333,0.7000000000000001
2012,1,2,0,30,177.61,0.01,2,0,0,0,0,11.5,55.07,1018,0,0,0,0,20.900000000000002,174,0.5
2012,1,2,1,30,164.89000000000001,0.01,2,0,0,0,0,11.3,54.660000000000004,1017,0,0,0,0,20.8,46,0.4
2012,1,2,2,30,151.31,0.01,2,0,0,0,0,11.100000000000001,54.5,1017,0,0,0,0,20.6,111,0.5
2012,1,2,3,30,137.77,0.01,2,0,0,0,0,11,55.45,1017,0,0,0,0,20.200000000000003,149,0.9
2012,1,2,4,30,124.37,0.01,2,0,0,0,0,11,56.86,1017,0,0,0,0,19.8,164,1.4000000000000001
2012,1,2,5,30,111.19,0.01,2,0,0,0,0,11.100000000000001,58.77,1018,0,0,0,0,19.400000000000002,174,1.8
2012,1,2,6,30,98.33,0.01,2,0,0,0,0,11.3,60.54,1018,0,0,0,0,19.1,179,2.2
2012,1,2,7,30,85.79,0.01,2,28,82,34,0,11.4,59.550000000000004,1018,28,82,0,34,19.5,180,2.8000000000000003
2012,1,2,8,30,74.32000000000001,0.01,2,92,433,209,0,11.600000000000001,56.49,1019,92,433,0,209,20.5,182,3.4000000000000004
2012,1,2,9,30,63.93,0.01,1.9000000000000001,124,615,394,0,11.5,52.38,1019,124,615,0,394,21.700000000000003,191,3.5
2012,1,2,10,30,55.410000000000004,0.01,1.9000000000000001,134,730,549,0,11.100000000000001,47.18,1018,134,730,0,549,23,207,3.5
2012,1,2,11,30,49.74,0.01,1.9000000000000001,142,777,644,0,10.8,44.01,1017,142,777,0,644,23.8,224,3.6
2012,1,2,12,30,47.96,0.01,1.9000000000000001,143,791,673,0,10.8,42.94,1016,143,791,0,673,24.200000000000003,240,3.8000000000000003
2012,1,2,13,30,50.49,0.01,1.9000000000000001,137,781,634,1,10.9,42.730000000000004,1016,137,781,1,634,24.400000000000002,249,3.8000000000000003
2012,1,2,14,30,56.75,0.01,1.9000000000000001,128,731,528,1,11,42.68,1015,128,731,1,528,24.5,253,3.6
2012,1,2,15,30,65.67,0.01,1.9000000000000001,110,631,370,0,11,43.58,1015,110,631,1,370,24.200000000000003,256,3.2
2012,1,2,16,30,76.31,0.01,1.9000000000000001,77,437,180,0,11.100000000000001,46.25,1015,77,437,1,180,23.3,259,2.4000000000000004
