Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2598300,-,-,-,25.01,54.78,4,0,4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2009,1,1,0,30,177.61,0.01,1.4000000000000001,0,0,0,0,11.3,58.04,1014,0,0,0,0,19.8,115,2.1
2009,1,1,1,30,164.84,0.01,1.5,0,0,0,0,11.3,59.15,1014,0,0,0,0,19.5,126,2.2
2009,1,1,2,30,151.26,0.01,1.5,0,0,0,0,11.200000000000001,59.65,1014,0,0,0,0,19.200000000000003,138,2.3000000000000003
2009,1,1,3,30,137.73,0.01,1.6,0,0,0,0,10.9,59.81,1013,0,0,0,0,18.900000000000002,149,2.4000000000000004
2009,1,1,4,30,124.35000000000001,0.01,1.5,0,0,0,1,16.6,84.64,1017,0,0,0,0,19.200000000000003,142,1
2009,1,1,5,30,111.17,0.01,1.5,0,0,0,1,16.400000000000002,85.59,1018,0,0,0,0,18.900000000000002,144,1.3
2009,1,1,6,30,98.32000000000001,0.01,1.5,0,0,0,3,16.2,85.09,1018,0,0,0,0,18.8,146,1.5
2009,1,1,7,30,85.78,0.01,1.5,29,139,39,0,16,80.46000000000001,1019,29,139,0,39,19.400000000000002,146,1.8
2009,1,1,8,30,74.31,0.01,1.5,82,517,222,0,15.5,72.62,1019,82,517,0,222,20.6,148,2.1
2009,1,1,9,30,63.93,0.01,1.5,108,692,413,3,15,64.4,1019,94,0,7,94,22,155,2
2009,1,1,10,30,55.410000000000004,0.01,1.5,128,766,563,3,14.200000000000001,56.230000000000004,1019,211,1,7,212,23.400000000000002,168,1.8
2009,1,1,11,30,49.76,0.01,1.5,134,813,659,3,13.100000000000001,49.480000000000004,1018,341,39,0,367,24.400000000000002,188,1.7000000000000002
2009,1,1,12,30,47.99,0.01,1.4000000000000001,135,830,691,3,12.4,44.96,1017,389,91,0,450,25.200000000000003,213,1.8
2009,1,1,13,30,50.53,0.01,1.4000000000000001,127,828,653,1,11.600000000000001,41.7,1016,127,828,0,653,25.6,234,1.9000000000000001
