Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2598300,-,-,-,25.01,54.78,4,0,4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2014,1,1,0,30,177.61,0.01,1.9000000000000001,0,0,0,0,16.3,74.43,1017,0,0,0,0,21,179,1.4000000000000001
2014,1,1,1,30,164.82,0.01,1.8,0,0,0,0,16.3,74.99,1017,0,0,1,0,20.900000000000002,19,1.5
2014,1,1,2,30,151.24,0.01,1.8,0,0,0,0,16.400000000000002,76.53,1017,0,0,0,0,20.700000000000003,39,1.7000000000000002
2014,1,1,3,30,137.71,0.01,1.7000000000000002,0,0,0,0,16.6,78.69,1017,0,0,0,0,20.400000000000002,56,1.9000000000000001
2014,1,1,4,30,124.33,0.01,1.8,0,0,0,0,12.200000000000001,74.05,1020,0,0,0,0,16.900000000000002,120,4.6000000000000005
2014,1,1,5,30,111.15,0.01,1.8,0,0,0,0,12.200000000000001,74.08,1020,0,0,0,0,16.8,121,4.5
2014,1,1,6,30,98.3,0.01,1.8,0,0,0,0,12,73.08,1021,0,0,0,0,16.900000000000002,125,4.7
2014,1,1,7,30,85.76,0.01,1.8,31,84,37,1,11.9,69.66,1021,31,84,0,37,17.5,131,5.300000000000001
2014,1,1,8,30,74.3,0.01,1.8,93,443,213,1,11.600000000000001,63.46,1022,93,443,0,213,18.7,142,5.7
2014,1,1,9,30,63.92,0.01,1.8,131,602,396,0,10.700000000000001,55.120000000000005,1022,131,602,0,396,20,157,5.5
2014,1,1,10,30,55.410000000000004,0.01,1.8,142,718,550,2,9.700000000000001,48,1022,313,270,0,466,21.1,171,5
2014,1,1,11,30,49.76,0.01,1.9000000000000001,160,740,638,3,8.9,43.45,1021,371,223,0,515,21.900000000000002,186,4.2
2014,1,1,12,30,48.01,0.01,1.9000000000000001,169,739,663,1,8.4,40.86,1020,169,739,0,663,22.3,203,3.5
2014,1,1,13,30,50.550000000000004,0.01,1.8,159,738,627,3,8,39.71,1020,365,227,0,509,22.400000000000002,220,3
2014,1,1,14,30,56.82,0.01,1.8,149,678,520,8,7.800000000000001,39.18,1019,257,67,0,294,22.400000000000002,236,2.6
2014,1,1,15,30,65.74,0.01,1.8,128,569,362,1,7.7,39.27,1019,128,569,0,362,22.200000000000003,252,2.1
2014,1,1,16,30,76.38,0.01,1.7000000000000002,89,365,175,0,7.6000000000000005,40.7,1019,89,365,0,175,21.5,276,1.7000000000000002
2014,1,1,17,30,87.92,0.01,1.7000000000000002,13,11,14,0,7.7,42.87,1020,13,11,0,14,20.8,304,1.6
2014,1,1,18,30,100.67,0.01,1.8,0,0,0,0,8,44.9,1021,0,0,0,0,20.400000000000002,329,1.6
2014,1,1,19,30,113.59,0.01,1.8,0,0,0,0,8.4,46.99,1021,0,0,0,0,20.1,175,1.6
2014,1,1,20,30,126.82000000000001,0.01,1.9000000000000001,0,0,0,1,8.9,49.410000000000004,1022,0,0,0,0,19.8,26,1.7000000000000002
2014,1,1,21,30,140.25,0.01,2,0,0,0,3,9.5,52.63,1022,0,0,0,0,19.400000000000002,57,2.1
2014,1,1,22,30,153.8,0.01,2,0,0,0,0,10.200000000000001,56.49,1021,0,0,0,0,19,82,2.8000000000000003
2014,1,1,23,30,167.37,0.01,1.9000000000000001,0,0,0,1,10.700000000000001,59.65,1021,0,0,0,0,18.7,98,3.5
2014,1,2,0,30,177.6,0.01,1.9000000000000001,0,0,0,4,10.9,61.46,1020,0,0,0,0,18.400000000000002,109,3.8000000000000003
2014,1,2,1,30,164.93,0.01,1.9000000000000001,0,0,0,4,10.9,63.22,1020,0,0,0,0,18,116,3.7
2014,1,2,2,30,151.35,0.01,1.9000000000000001,0,0,0,0,11,64.92,1020,0,0,0,0,17.7,118,3.4000000000000004
2014,1,2,3,30,137.82,0.01,2,0,0,0,0,11.3,66.89,1020,0,0,0,0,17.5,118,3
2014,1,2,4,30,124.41,0.01,2.1,0,0,0,4,11.5,68.5,1020,0,0,0,0,17.400000000000002,116,2.6
2014,1,2,5,30,111.23,0.01,2.1,0,0,0,3,11.8,70.12,1021,0,0,0,0,17.3,112,2.4000000000000004
2014,1,2,6,30,98.37,0.01,2.1,0,0,0,0,12.100000000000001,71.55,1022,0,0,0,0,17.3,110,2.3000000000000003
2014,1,2,7,30,85.81,0.01,2.1,30,63,35,2,12.4,69.85000000000001,1023,32,0,7,32,18,114,2.7
2014,1,2,8,30,74.33,0.01,2.1,98,407,208,3,12.600000000000001,65.77,1023,155,109,0,185,19.200000000000003,123,3
2014,1,2,9,30,63.93,0.01,2.1,134,586,392,3,12.4,59.43,1023,251,185,0,333,20.6,132,2.5
2014,1,2,10,30,55.4,0.01,2.1,152,686,542,3,11.3,51.65,1023,329,179,0,431,21.700000000000003,154,1.9000000000000001
2014,1,2,11,30,49.71,0.01,2.1,166,724,634,0,10.100000000000001,45.96,1022,166,724,0,634,22.3,198,1.6
2014,1,2,12,30,47.92,0.01,2.1,171,733,662,0,9.4,43.11,1021,171,733,0,662,22.6,240,1.7000000000000002
2014,1,2,13,30,50.43,0.01,2,184,678,616,0,9.4,43.12,1020,184,678,0,616,22.6,264,2
2014,1,2,14,30,56.68,0.01,2,170,623,512,2,9.700000000000001,44.12,1020,312,271,0,461,22.5,281,2.3000000000000003
2014,1,2,15,30,65.6,0.01,2,145,508,355,1,10,46.2,1020,145,508,0,355,22.1,298,2.4000000000000004
2014,1,2,16,30,76.24,0.01,2.1,99,296,169,0,10.3,49.15,1020,99,296,0,169,21.400000000000002,318,2.4000000000000004
2014,1,2,17,30,87.79,0.01,2.1,12,5,12,2,10.9,54.160000000000004,1021,2,0,7,2,20.5,339,2.5
2014,1,2,18,30,100.54,0.01,2.1,0,0,0,0,11.8,58.9,1021,0,0,0,0,20.1,175,2.8000000000000003
2014,1,2,19,30,113.46000000000001,0.01,2.1,0,0,0,0,12.600000000000001,62.32,1022,0,0,0,0,20,7,3
2014,1,2,20,30,126.7,0.01,2.1,0,0,0,0,13,65.07000000000001,1022,0,0,0,0,19.8,17,3.1
2014,1,2,21,30,140.13,0.01,2.1,0,0,0,0,13.3,66.84,1022,0,0,0,0,19.6,27,3.1
2014,1,2,22,30,153.68,0.01,2.1,0,0,0,0,13.3,68.43,1022,0,0,0,0,19.3,37,3
2014,1,2,23,30,167.25,0.01,2.1,0,0,0,0,13.3,69.7,1021,0,0,0,0,19,45,2.8000000000000003
2014,1,3,0,30,177.57,0.01,2.1,0,0,0,0,13.3,70.37,1021,0,0,0,0,18.8,53,2.6
2014,1,3,1,30,165.02,0.01,2.1,0,0,0,0,13.200000000000001,70.7,1021,0,0,0,0,18.6,57,2.4000000000000004
2014,1,3,2,30,151.44,0.01,2.1,0,0,0,1,13,70.76,1021,0,0,0,0,18.400000000000002,58,2.1
2014,1,3,3,30,137.9,0.01,2.1,0,0,0,2,12.8,70.27,1021,0,0,0,0,18.3,55,1.8
2014,1,3,4,30,124.49000000000001,0.01,2.1,0,0,0,1,12.600000000000001,69.87,1022,0,0,0,0,18.2,53,1.5
2014,1,3,5,30,111.3,0.01,2.1,0,0,0,0,12.4,69.51,1022,0,0,0,0,18.1,53,1.2000000000000002
2014,1,3,6,30,98.43,0.01,2.1,0,0,0,0,12.3,68.68,1023,0,0,0,0,18.2,56,1
2014,1,3,7,30,85.86,0.01,2.1,30,52,33,0,12.4,66.7,1024,30,52,0,33,18.7,73,0.9
2014,1,3,8,30,74.36,0.01,2,100,399,208,0,12.5,62.63,1024,100,399,0,208,19.8,64,0.9
2014,1,3,9,30,63.940000000000005,0.01,2,132,592,392,0,12.3,57.71,1024,132,592,0,392,20.900000000000002,189,0.9
2014,1,3,10,30,55.370000000000005,0.01,2,147,704,547,0,12,54.39,1023,147,704,0,547,21.6,324,1.6
2014,1,3,11,30,49.65,0.01,2,155,754,643,0,12.3,54.46,1022,155,754,0,643,21.900000000000002,308,2.5
2014,1,3,12,30,47.82,0.01,2.1,156,767,671,0,12.9,56.2,1022,156,767,0,671,22,304,3.4000000000000004
2014,1,3,13,30,50.31,0.01,2.1,151,752,632,2,13.4,58.47,1021,359,236,0,510,21.900000000000002,305,4
2014,1,3,14,30,56.54,0.01,2.1,140,704,528,5,13.8,61.24,1021,195,1,0,195,21.6,305,4.2
2014,1,3,15,30,65.46000000000001,0.01,2.1,120,604,371,0,14.200000000000001,64.33,1021,120,604,0,371,21.200000000000003,304,4.1000000000000005
2014,1,3,16,30,76.10000000000001,0.01,2.1,86,407,183,2,14.600000000000001,68.77,1021,99,2,0,100,20.5,302,3.6
2014,1,3,17,30,87.66,0.01,2.1,17,31,18,0,15,73.28,1022,17,31,0,18,19.900000000000002,300,3
2014,1,3,18,30,100.4,0.01,2,0,0,0,0,15.3,76.64,1022,0,0,0,0,19.5,296,2.8000000000000003
2014,1,3,19,30,113.33,0.01,1.9000000000000001,0,0,0,1,15.4,77.47,1022,0,0,0,0,19.400000000000002,292,2.8000000000000003
2014,1,3,20,30,126.57000000000001,0.01,1.8,0,0,0,0,15.200000000000001,77.83,1022,0,0,0,0,19.200000000000003,287,2.8000000000000003
2014,1,3,21,30,140,0.01,1.7000000000000002,0,0,0,0,15,77.19,1022,0,0,0,0,19.1,284,3
2014,1,3,22,30,153.56,0.01,1.6,0,0,0,0,14.700000000000001,76.05,1022,0,0,0,0,19,283,3.2
2014,1,3,23,30,167.12,0.01,1.5,0,0,0,1,14.3,74.91,1021,0,0,0,0,18.8,284,3.5
2014,1,4,0,30,177.53,0.01,1.5,0,0,0,0,13.8,73.69,1021,0,0,0,0,18.6,288,3.7
2014,1,4,1,30,165.1,0.01,1.4000000000000001,0,0,0,0,13.4,73.17,1020,0,0,0,0,18.3,291,3.7
2014,1,4,2,30,151.53,0.01,1.5,0,0,0,0,13.200000000000001,72.98,1020,0,0,0,0,18.1,292,3.6
2014,1,4,3,30,137.98,0.01,1.5,0,0,0,1,13,72.81,1020,0,0,0,0,18,292,3.5
2014,1,4,4,30,124.57000000000001,0.01,1.5,0,0,0,2,13,73.25,1020,0,0,0,0,17.900000000000002,289,3.5
2014,1,4,5,30,111.36,0.01,1.6,0,0,0,2,13.100000000000001,74.10000000000001,1021,0,0,0,0,17.8,287,3.4000000000000004
2014,1,4,6,30,98.48,0.01,1.6,0,0,0,2,13.3,74.4,1022,0,0,0,0,17.900000000000002,286,3.4000000000000004
2014,1,4,7,30,85.9,0.01,1.5,30,151,40,2,13.4,70.51,1022,6,0,7,6,18.900000000000002,287,3.7
2014,1,4,8,30,74.39,0.01,1.5,79,543,225,2,13.5,65.83,1023,149,142,0,187,20.1,289,4.2
2014,1,4,9,30,63.940000000000005,0.01,1.5,104,716,418,1,13.4,62.81,1023,104,716,0,418,20.700000000000003,294,4.6000000000000005
2014,1,4,10,30,55.34,0.01,1.5,111,819,577,1,13.200000000000001,60.57,1022,111,819,0,577,21.1,298,4.800000000000001
2014,1,4,11,30,49.58,0.01,1.4000000000000001,117,861,676,1,13,58.59,1021,117,861,0,676,21.400000000000002,302,4.9
2014,1,4,12,30,47.71,0.01,1.4000000000000001,119,873,706,0,12.700000000000001,57.21,1020,119,873,0,706,21.5,305,5
2014,1,4,13,30,50.18,0.01,1.5,116,856,664,0,12.5,56.42,1020,116,856,0,664,21.5,306,5
2014,1,4,14,30,56.4,0.01,1.5,110,808,557,0,12.4,56.35,1020,110,808,0,557,21.400000000000002,307,4.800000000000001
2014,1,4,15,30,65.31,0.01,1.6,95,715,394,0,12.3,57.120000000000005,1020,95,715,0,394,21.1,310,4.4
2014,1,4,16,30,75.95,0.01,1.6,70,533,199,1,12.3,59.620000000000005,1020,70,533,0,199,20.400000000000002,312,3.5
2014,1,4,17,30,87.52,0.01,1.6,19,95,23,1,12.4,62.95,1020,19,95,0,23,19.6,312,2.8000000000000003
2014,1,4,18,30,100.26,0.01,1.6,0,0,0,0,12.4,64.8,1021,0,0,0,0,19.200000000000003,312,2.4000000000000004
2014,1,4,19,30,113.2,0.01,1.6,0,0,0,0,12.200000000000001,64.45,1021,0,0,0,0,19.1,311,2.2
2014,1,4,20,30,126.44,0.01,1.6,0,0,0,0,11.8,62.550000000000004,1021,0,0,0,0,19.1,309,2
2014,1,4,21,30,139.88,0.01,1.5,0,0,0,0,11.3,60.15,1021,0,0,0,0,19.200000000000003,307,1.8
2014,1,4,22,30,153.44,0.01,1.5,0,0,0,0,10.8,58.07,1020,0,0,0,0,19.3,307,1.5
2014,1,4,23,30,167,0.01,1.5,0,0,0,0,10.4,55.82,1020,0,0,0,0,19.400000000000002,315,1.2000000000000002
2014,1,5,0,30,177.47,0.01,1.4000000000000001,0,0,0,0,9.9,54.02,1019,0,0,0,0,19.400000000000002,326,0.9
2014,1,5,1,30,165.18,0.01,1.4000000000000001,0,0,0,0,9.700000000000001,54.11,1019,0,0,0,0,19.200000000000003,326,0.9
2014,1,5,2,30,151.61,0.01,1.4000000000000001,0,0,0,0,9.9,55.660000000000004,1019,0,0,0,0,19,333,1.1
2014,1,5,3,30,138.06,0.01,1.4000000000000001,0,0,0,0,10,56.77,1019,0,0,0,0,18.8,183,1.1
2014,1,5,4,30,124.64,0.01,1.5,0,0,0,0,10.100000000000001,58.13,1019,0,0,0,0,18.5,38,1.1
2014,1,5,5,30,111.43,0.01,1.5,0,0,0,0,10.4,60.56,1020,0,0,0,0,18.1,68,1.3
2014,1,5,6,30,98.54,0.01,1.6,0,0,0,0,10.8,64.47,1021,0,0,0,0,17.6,93,1.8
2014,1,5,7,30,85.94,0.01,1.6,27,177,40,0,11.4,65.77,1021,27,177,0,40,17.900000000000002,109,2.6
2014,1,5,8,30,74.41,0.01,1.6,73,568,225,1,11.9,63.83,1021,73,568,0,225,18.900000000000002,113,3.4000000000000004
