Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2598300,-,-,-,25.01,54.78,4,0,4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2007,1,1,0,30,177.62,0.01,1.9000000000000001,0,0,0,0,13.100000000000001,64.15,1019,0,0,0,0,20.1,93,0.7000000000000001
2007,1,1,1,30,164.8,0.01,2,0,0,0,0,13.3,66.63,1018,0,0,0,0,19.700000000000003,125,1
2007,1,1,2,30,151.22,0.01,2,0,0,0,0,13.700000000000001,70.22,1018,0,0,0,0,19.3,147,1.3
2007,1,1,3,30,137.69,0.01,2,0,0,0,0,14.200000000000001,73.62,1018,0,0,0,0,19,160,1.6
2007,1,1,4,30,124.31,0.01,1.4000000000000001,0,0,0,3,12.4,71.75,1021,0,0,0,0,17.6,289,4
2007,1,1,5,30,111.14,0.01,1.4000000000000001,0,0,0,3,12.5,71.58,1022,0,0,0,0,17.7,290,4
2007,1,1,6,30,98.29,0.01,1.4000000000000001,0,0,0,3,12.5,70.55,1022,0,0,0,0,17.900000000000002,291,3.9000000000000004
2007,1,1,7,30,85.75,0.01,1.4000000000000001,32,144,43,3,12.4,68.56,1023,28,0,7,28,18.3,292,4.1000000000000005
2007,1,1,8,30,74.29,0.01,1.4000000000000001,86,522,227,3,12.3,65.86,1024,130,4,0,131,18.8,293,4.4
2007,1,1,9,30,63.92,0.01,1.4000000000000001,114,693,418,3,12,63.25,1024,207,17,0,215,19.200000000000003,293,4.3
2007,1,1,10,30,55.42,0.01,1.5,141,745,563,3,11.9,61.660000000000004,1023,279,35,0,299,19.400000000000002,294,4.3
2007,1,1,11,30,49.78,0.01,1.5,153,781,657,2,11.8,60.95,1023,380,173,0,492,19.5,295,4.4
2007,1,1,12,30,48.04,0.01,1.5,157,790,684,2,11.600000000000001,60.03,1022,362,71,0,409,19.6,296,4.5
2007,1,1,13,30,50.59,0.01,1.5,140,802,649,2,11.5,59.33,1021,365,211,0,499,19.700000000000003,297,4.5
2007,1,1,14,30,56.86,0.01,1.5,126,762,542,1,11.5,60.04,1021,126,762,0,542,19.5,297,4.6000000000000005
2007,1,1,15,30,65.78,0.01,1.4000000000000001,107,673,383,1,11.600000000000001,61.370000000000005,1021,107,673,0,383,19.200000000000003,296,4.4
2007,1,1,16,30,76.42,0.01,1.4000000000000001,75,490,190,2,11.600000000000001,63.050000000000004,1021,45,0,0,45,18.8,293,4
2007,1,1,17,30,87.95,0.01,1.4000000000000001,17,55,19,2,11.600000000000001,64.23,1022,3,0,7,3,18.5,290,3.6
2007,1,1,18,30,100.71000000000001,0.01,1.4000000000000001,0,0,0,1,11.700000000000001,65.99,1022,0,0,0,0,18.2,287,3.5
2007,1,1,19,30,113.63,0.01,1.5,0,0,0,1,11.8,66.52,1023,0,0,0,0,18.1,286,3.5
2007,1,1,20,30,126.86,0.01,1.5,0,0,0,2,11.700000000000001,66.64,1023,0,0,0,0,18,285,3.5
2007,1,1,21,30,140.29,0.01,1.5,0,0,0,2,11.700000000000001,67.07000000000001,1023,0,0,0,0,17.900000000000002,285,3.6
2007,1,1,22,30,153.83,0.01,1.5,0,0,0,3,11.8,67.85,1023,0,0,0,0,17.8,285,3.8000000000000003
2007,1,1,23,30,167.4,0.01,1.5,0,0,0,3,11.9,68.98,1023,0,0,0,0,17.7,287,4
2007,1,2,0,30,177.61,0.01,1.5,0,0,0,3,12.100000000000001,70.15,1023,0,0,0,0,17.6,289,4.2
2007,1,2,1,30,164.91,0.01,1.6,0,0,0,2,12.4,71.33,1023,0,0,0,0,17.6,291,4.5
2007,1,2,2,30,151.33,0.01,1.6,0,0,0,2,12.600000000000001,72.05,1023,0,0,0,0,17.7,294,4.9
2007,1,2,3,30,137.8,0.01,1.7000000000000002,0,0,0,2,12.600000000000001,71.37,1023,0,0,0,0,17.900000000000002,297,5.2
2007,1,2,4,30,124.4,0.01,1.7000000000000002,0,0,0,0,12.600000000000001,70.79,1023,0,0,0,0,18,299,5.5
2007,1,2,5,30,111.21000000000001,0.01,1.8,0,0,0,2,12.600000000000001,70.18,1023,0,0,0,0,18.1,300,5.6000000000000005
2007,1,2,6,30,98.35000000000001,0.01,1.8,0,0,0,3,12.600000000000001,69.77,1024,0,0,0,0,18.2,302,5.9
2007,1,2,7,30,85.8,0.01,1.7000000000000002,28,22,30,2,12.600000000000001,68.57000000000001,1024,30,0,7,30,18.5,304,6.4
2007,1,2,8,30,74.33,0.01,1.7000000000000002,125,283,202,3,12.600000000000001,67.44,1025,160,30,0,168,18.8,305,6.800000000000001
2007,1,2,9,30,63.940000000000005,0.01,1.6,169,491,385,2,12.600000000000001,66.09,1026,271,123,0,325,19.1,306,7
2007,1,2,10,30,55.410000000000004,0.01,1.5,172,660,547,2,12.4,64.54,1025,337,83,0,384,19.3,306,7.1000000000000005
2007,1,2,11,30,49.730000000000004,0.01,1.4000000000000001,175,731,648,2,12.100000000000001,62.39,1025,379,94,0,440,19.5,305,7.1000000000000005
2007,1,2,12,30,47.95,0.01,1.3,167,769,682,2,11.700000000000001,60.88,1024,347,58,0,386,19.5,304,7.2
2007,1,2,13,30,50.47,0.01,1.2000000000000002,179,717,635,2,11.4,59.910000000000004,1023,381,98,0,443,19.400000000000002,303,7.2
2007,1,2,14,30,56.72,0.01,1.2000000000000002,154,693,535,2,11.3,60.06,1023,332,123,0,400,19.200000000000003,301,7
2007,1,2,15,30,65.64,0.01,1.2000000000000002,126,611,378,2,11.200000000000001,61.480000000000004,1023,119,0,0,120,18.8,300,6.7
2007,1,2,16,30,76.28,0.01,1.2000000000000002,97,346,179,2,11.4,63.980000000000004,1024,7,0,0,7,18.3,298,6.1000000000000005
2007,1,2,17,30,87.82000000000001,0.01,1.2000000000000002,15,13,15,2,11.600000000000001,67.31,1024,3,0,7,3,17.7,295,5.2
2007,1,2,18,30,100.57000000000001,0.01,1.2000000000000002,0,0,0,2,11.8,69.57000000000001,1025,0,0,0,0,17.400000000000002,293,4.800000000000001
2007,1,2,19,30,113.5,0.01,1.2000000000000002,0,0,0,2,11.8,69.17,1025,0,0,0,0,17.5,292,4.6000000000000005
2007,1,2,20,30,126.73,0.01,1.3,0,0,0,1,11.700000000000001,68.59,1025,0,0,0,0,17.5,290,4.5
2007,1,2,21,30,140.16,0.01,1.3,0,0,0,2,11.600000000000001,68.36,1025,0,0,0,0,17.5,289,4.4
2007,1,2,22,30,153.71,0.01,1.3,0,0,0,2,11.600000000000001,68.29,1025,0,0,0,0,17.5,289,4.3
2007,1,2,23,30,167.28,0.01,1.3,0,0,0,1,11.600000000000001,68.63,1025,0,0,0,0,17.400000000000002,290,4.3
2007,1,3,0,30,177.59,0.01,1.3,0,0,0,1,11.5,68.28,1025,0,0,0,0,17.400000000000002,292,4.2
2007,1,3,1,30,165,0.01,1.3,0,0,0,1,11.5,68.21000000000001,1025,0,0,0,0,17.400000000000002,295,4.2
2007,1,3,2,30,151.42000000000002,0.01,1.3,0,0,0,0,11.5,68.11,1024,0,0,0,0,17.400000000000002,300,4.2
2007,1,3,3,30,137.88,0.01,1.4000000000000001,0,0,0,0,11.4,67.52,1024,0,0,0,0,17.5,304,4.1000000000000005
2007,1,3,4,30,124.48,0.01,1.4000000000000001,0,0,0,1,11.4,66.97,1024,0,0,0,0,17.6,307,4
2007,1,3,5,30,111.28,0.01,1.4000000000000001,0,0,0,0,11.4,66.54,1025,0,0,0,0,17.7,308,3.8000000000000003
2007,1,3,6,30,98.42,0.01,1.5,0,0,0,2,11.4,65.96000000000001,1025,0,0,0,0,17.8,307,3.6
2007,1,3,7,30,85.85000000000001,0.01,1.5,31,126,40,3,11.3,63.480000000000004,1026,29,0,7,29,18.400000000000002,304,3.8000000000000003
2007,1,3,8,30,74.36,0.01,1.5,88,501,223,4,11.4,61.160000000000004,1027,65,0,0,65,19.1,298,4.4
2007,1,3,9,30,63.95,0.01,1.5,115,681,414,3,11.4,59.480000000000004,1027,228,28,0,241,19.5,293,4.800000000000001
2007,1,3,10,30,55.39,0.01,1.4000000000000001,169,673,551,1,11.4,58.53,1026,169,673,0,551,19.8,288,5.300000000000001
2007,1,3,11,30,49.68,0.01,1.4000000000000001,172,739,650,1,11.600000000000001,58.54,1025,172,739,0,650,20,285,5.9
