Year,Month,Day,Hour,Minute,Solar Zenith Angle,Surface Albedo,Precipitable Water,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Relative Humidity,Pressure,DHI,DNI,Fill Flag,GHI,Temperature,Wind Direction,Wind Speed
2022,1,2,7,30,85.81,0.01,3.5,21,10,22,7,17.7,78.53,1016,21,10,5,22,21.6,171,6.9
2022,1,2,8,30,74.33,0.01,3.5,130,182,179,7,18.1,78.15,1017,4,0,0,4,22.1,176,7.9
2022,1,2,9,30,63.93,0.01,3.5,202,322,344,7,18.5,75.81,1017,80,1,0,81,23,179,8.6
2022,1,2,10,30,55.39,0.01,3.6,259,381,475,8,18.5,71.97,1016,306,110,0,368,23.9,182,8.7
2022,1,2,11,30,49.71,0.01,3.5,301,394,556,8,18.4,68.09,1015,301,394,5,556,24.7,184,8.7
2022,1,2,12,30,47.91,0.01,3.3,323,380,578,1,18.2,64.49,1013,323,380,0,578,25.4,184,8.7
2022,1,2,13,30,50.43,0.01,3.2,217,576,584,7,17.9,60.98,1012,305,326,0,513,26,183,8.6
2022,1,2,14,30,56.68,0.01,3.1,223,446,468,3,17.5,58.23,1011,342,133,0,415,26.4,183,8.3
2022,1,2,15,30,65.6,0.01,3.2,202,252,306,8,17.4,57.49,1011,226,54,7,248,26.5,184,7.7
2022,1,2,16,30,76.24,0.01,3.4,111,59,125,7,17.6,58.85,1011,106,3,7,107,26.3,184,7
2022,1,2,17,30,87.8,0.01,3.5,1,0,1,7,17.9,61.34,1012,1,0,5,1,25.9,183,6.5
2022,1,2,18,30,100.54,0.01,3.6,0,0,0,1,18.2,64.37,1012,0,0,0,0,25.4,181,6.1
2022,1,2,19,30,113.47,0.01,3.7,0,0,0,8,18.4,67.33,1012,0,0,0,0,24.9,179,5.7
2022,1,2,20,30,126.7,0.01,3.7,0,0,0,7,18.6,70.68,1012,0,0,0,0,24.3,176,5.6
2022,1,2,21,30,140.13,0.01,3.7,0,0,0,3,19,74.72,1012,0,0,0,0,23.8,175,5.7
2022,1,2,22,30,153.68,0.01,3.7,0,0,0,4,19.1,76.03,1011,0,0,0,0,23.6,176,5.8
2022,1,2,23,30,167.25,0.01,3.7,0,0,0,4,19.1,77.51,1011,0,0,0,0,23.3,178,5.8
2022,1,3,0,30,177.57,0.01,3.7,0,0,0,3,19.2,78.87,1010,0,0,0,0,23.1,179,5.9
2022,1,3,1,30,165.02,0.01,3.8,0,0,0,0,19.4,79.64,1010,0,0,0,0,23.1,179,6.1
2022,1,3,2,30,151.44,0.01,3.9,0,0,0,3,19.5,80.73,1010,0,0,0,0,23,180,6.2
2022,1,3,3,30,137.9,0.01,4.2,0,0,0,3,19.6,81.24,1011,0,0,0,0,23,187,6.3
2022,1,3,4,30,124.49,0.01,4.4,0,0,0,3,19.7,82.08,1012,0,0,0,0,22.9,202,6.5
2022,1,3,5,30,111.29,0.01,4.5,0,0,0,3,19.9,83.53,1013,0,0,0,0,22.8,213,6.1
2022,1,3,6,30,98.42,0.01,4.4,0,0,0,3,20,84.55,1013,0,0,0,0,22.7,209,5.6
2022,1,3,7,30,85.86,0.01,4.2,4,0,4,3,20,83.51,1014,4,0,5,4,22.9,203,5.9
2022,1,3,8,30,74.36,0.01,4.2,127,38,137,3,20.1,82.11,1014,129,1,0,129,23.3,206,6.7
2022,1,3,9,30,63.94,0.01,4.1,242,147,307,3,20.2,79.57,1014,240,9,0,244,23.9,214,7
2022,1,3,10,30,55.37,0.01,3.9,270,347,467,3,20,75.37,1014,96,0,0,96,24.6,224,6.6
2022,1,3,11,30,49.65,0.01,3.8,293,408,557,3,19.7,71.81,1012,163,0,0,163,25.1,234,6.3
2022,1,3,12,30,47.82,0.01,3.7,298,429,586,3,19.6,70.97,1011,364,40,0,391,25.2,245,6.2
2022,1,3,13,30,50.31,0.01,3.7,276,436,554,3,19.6,72.13,1011,314,28,0,331,25,257,6
2022,1,3,14,30,56.54,0.01,3.6,243,396,462,3,19.8,74.03,1011,220,3,0,222,24.7,268,5.6
2022,1,3,15,30,65.46,0.01,3.5,192,308,320,3,19.9,76.07,1011,112,0,0,112,24.4,279,5.2
2022,1,3,16,30,76.1,0.01,3.4,116,153,153,3,20.1,79.1,1012,9,0,0,9,23.9,290,4.5
2022,1,3,17,30,87.66,0.01,3.3,8,1,8,3,20.1,81.4,1013,2,0,7,2,23.5,299,3.8
2022,1,3,18,30,100.4,0.01,3.3,0,0,0,3,20,82.41,1013,0,0,0,0,23.2,305,3.5
2022,1,3,19,30,113.33,0.01,3.2,0,0,0,1,19.7,81.93,1014,0,0,0,0,23,307,3.5
2022,1,3,20,30,126.57,0.01,3.2,0,0,0,1,19.3,80.73,1014,0,0,0,0,22.8,307,3.6
2022,1,3,21,30,140.01,0.01,3.2,0,0,0,1,18.9,79.63,1015,0,0,0,0,22.6,305,3.8
2022,1,3,22,30,153.56,0.01,3.1,0,0,0,3,18.5,79.13,1014,0,0,0,0,22.3,303,4.1
2022,1,3,23,30,167.12,0.01,3.1,0,0,0,8,18.2,78,1014,0,0,0,0,22.2,302,4.4
2022,1,4,0,30,177.53,0.01,3.2,0,0,0,5,17.9,77.32,1014,0,0,0,0,22.1,300,4.7
2022,1,4,1,30,165.1,0.01,3.3,0,0,0,8,17.8,77.23,1015,0,0,0,0,22,299,5.2
2022,1,4,2,30,151.52,0.01,3.4,0,0,0,4,17.8,77.39,1015,0,0,0,0,21.9,298,5.7
2022,1,4,3,30,137.98,0.01,3.4,0,0,0,4,17.6,77.28,1015,0,0,0,0,21.8,296,5.9
2022,1,4,4,30,124.57,0.01,3.2,0,0,0,8,17.4,76.76,1015,0,0,0,0,21.7,293,5.6
2022,1,4,5,30,111.36,0.01,3,0,0,0,7,17.1,75.77,1016,0,0,0,0,21.6,291,5.2
2022,1,4,6,30,98.48,0.01,2.8,0,0,0,7,16.7,74.82,1016,0,0,0,0,21.4,290,5.2
2022,1,4,7,30,85.9,0.01,2.6,30,42,33,7,16.4,71.9,1017,3,0,7,3,21.7,288,5.8
2022,1,4,8,30,74.39,0.01,2.4,106,371,206,8,16.1,68.65,1017,8,0,0,8,22.1,286,6.5
2022,1,4,9,30,63.94,0.01,2.3,139,574,391,3,15.8,66.08,1018,253,62,0,280,22.4,285,6.8
2022,1,4,10,30,55.34,0.01,2.1,170,648,538,5,15.6,64.43,1017,234,5,0,237,22.7,285,7.1
2022,1,4,11,30,49.58,0.01,2,186,689,633,2,15.6,64.01,1016,379,225,0,525,22.8,285,7.4
2022,1,4,12,30,47.71,0.01,1.9,187,711,665,0,15.7,64.35,1015,187,711,0,665,22.8,287,7.6
2022,1,4,13,30,50.17,0.01,1.9,207,633,612,0,15.7,64.84,1015,207,633,0,612,22.7,288,7.6
2022,1,4,14,30,56.4,0.01,1.8,173,628,520,3,15.6,65.23,1015,270,29,0,286,22.5,290,7.6
2022,1,4,15,30,65.31,0.01,1.7,137,560,370,3,15.5,65.66,1015,104,0,0,104,22.2,291,7.4
2022,1,4,16,30,75.95,0.01,1.7,91,394,187,3,15.2,66.26,1016,7,0,0,7,21.8,291,6.9
2022,1,4,17,30,87.53,0.01,1.7,19,35,20,2,15.1,67.62,1017,4,0,7,4,21.3,290,6.2
2022,1,4,18,30,100.26,0.01,1.6,0,0,0,3,15.1,68.86,1017,0,0,0,0,21,288,5.9
2022,1,4,19,30,113.2,0.01,1.6,0,0,0,2,15.1,69.24,1018,0,0,0,0,20.9,287,6.1
2022,1,4,20,30,126.44,0.01,1.6,0,0,0,1,15,69.03,1018,0,0,0,0,20.9,286,6.4
2022,1,4,21,30,139.88,0.01,1.7,0,0,0,2,14.9,68.83,1018,0,0,0,0,20.8,285,6.6
2022,1,4,22,30,153.44,0.01,1.7,0,0,0,2,14.7,68.4,1018,0,0,0,0,20.7,284,6.7
2022,1,4,23,30,167,0.01,1.7,0,0,0,2,14.6,68.4,1017,0,0,0,0,20.6,284,6.8
2022,1,5,0,30,177.47,0.01,1.7,0,0,0,3,14.6,68.55,1017,0,0,0,0,20.6,283,6.7
2022,1,5,1,30,165.18,0.01,1.8,0,0,0,3,14.8,69.68,1017,0,0,0,0,20.5,283,6.4
2022,1,5,2,30,151.61,0.01,1.8,0,0,0,3,14.9,70.64,1016,0,0,0,0,20.4,285,6
2022,1,5,3,30,138.06,0.01,1.8,0,0,0,3,14.9,70.55,1016,0,0,0,0,20.4,286,5.9
2022,1,5,4,30,124.64,0.01,1.7,0,0,0,3,14.7,69.98,1016,0,0,0,0,20.4,287,5.8
2022,1,5,5,30,111.43,0.01,1.7,0,0,0,3,14.6,69.44,1017,0,0,0,0,20.4,288,5.7
2022,1,5,6,30,98.53,0.01,1.7,0,0,0,3,14.5,68.06,1017,0,0,0,0,20.6,289,5.6
2022,1,5,7,30,85.94,0.01,1.7,31,125,40,3,14.4,66.58,1018,27,0,7,27,20.9,288,5.8
2022,1,5,8,30,74.41,0.01,1.6,84,520,223,3,14.4,64.65,1018,36,0,0,36,21.3,286,6.2
2022,1,5,9,30,63.94,0.01,1.6,113,686,414,3,14,62.45,1018,67,0,0,67,21.5,284,6.6
2022,1,5,10,30,55.3,0.01,1.6,145,729,560,2,13.9,61.7,1018,336,118,0,403,21.6,281,6.8
2022,1,5,11,30,49.51,0.01,1.6,150,785,660,1,14,61.06,1017,150,785,0,660,21.8,279,7.1
2022,1,5,12,30,47.6,0.01,1.6,148,808,693,2,14.1,61.48,1017,394,173,0,510,21.8,277,7.3
2022,1,5,13,30,50.04,0.01,1.7,165,743,642,2,14.1,62.43,1016,381,143,0,472,21.6,276,7.5
2022,1,5,14,30,56.25,0.01,1.7,149,704,540,1,14.1,63.13,1016,149,704,0,540,21.4,275,7.6
2022,1,5,15,30,65.16,0.01,1.7,127,606,382,0,14.1,64.36,1016,127,606,0,382,21.1,274,7.5
2022,1,5,16,30,75.8,0.01,1.7,93,394,190,1,14.2,65.77,1016,93,394,0,190,20.8,273,7.2
2022,1,5,17,30,87.39,0.01,1.7,19,27,21,3,14.3,67.25,1017,10,0,7,10,20.6,271,6.9
2022,1,5,18,30,100.12,0.01,1.7,0,0,0,3,14.5,68.37,1017,0,0,0,0,20.5,271,6.9
2022,1,5,19,30,113.07,0.01,1.7,0,0,0,3,14.6,68.75,1017,0,0,0,0,20.5,272,7.2
2022,1,5,20,30,126.31,0.01,1.7,0,0,0,3,14.6,68.58,1017,0,0,0,0,20.6,274,7.6
2022,1,5,21,30,139.76,0.01,1.7,0,0,0,3,14.7,69.08,1017,0,0,0,0,20.6,275,7.8
2022,1,5,22,30,153.31,0.01,1.7,0,0,0,3,14.9,70.1,1017,0,0,0,0,20.5,276,8.1
2022,1,5,23,30,166.87,0.01,1.7,0,0,0,3,14.9,70.4,1016,0,0,0,0,20.5,278,8.3
2022,1,6,0,30,177.4,0.01,1.7,0,0,0,2,15,71.44,1016,0,0,0,0,20.3,280,8.6
2022,1,6,1,30,165.26,0.01,1.7,0,0,0,2,14.9,71.07,1016,0,0,0,0,20.3,282,8.7
2022,1,6,2,30,151.69,0.01,1.6,0,0,0,2,14.7,70.46,1016,0,0,0,0,20.2,284,8.6
2022,1,6,3,30,138.13,0.01,1.5,0,0,0,1,14.4,69.94,1016,0,0,0,0,20.1,286,8.4
2022,1,6,4,30,124.71,0.01,1.5,0,0,0,2,14.3,69.34,1016,0,0,0,0,20.1,290,8.2
2022,1,6,5,30,111.49,0.01,1.4,0,0,0,2,14.2,69.08,1016,0,0,0,0,20,295,8
2022,1,6,6,30,98.58,0.01,1.4,0,0,0,1,13.9,67.89,1017,0,0,0,0,20,300,7.9
2022,1,6,7,30,85.97,0.01,1.5,29,55,33,2,13.7,65.5,1017,6,0,7,6,20.4,306,7.9
2022,1,6,8,30,74.42,0.01,1.5,105,392,210,2,13.6,62.71,1018,159,71,0,178,21,311,7.9
2022,1,6,9,30,63.93,0.01,1.5,138,598,401,2,13.5,60.39,1018,263,107,0,310,21.5,317,7.5
2022,1,6,10,30,55.26,0.01,1.5,139,743,562,1,13.2,57.91,1018,139,743,0,562,21.9,323,7.1
2022,1,6,11,30,49.42,0.01,1.4,138,815,668,2,12.8,55.16,1017,380,177,0,495,22.2,328,6.7
2022,1,6,12,30,47.48,0.01,1.3,130,854,707,1,12.2,52.85,1016,130,854,0,707,22.3,330,6.4
2022,1,6,13,30,49.89,0.01,1.2,133,825,665,3,11.5,50.42,1016,266,4,0,268,22.3,331,6
2022,1,6,14,30,56.1,0.01,1.1,113,815,568,0,10.9,49.06,1016,113,815,0,568,22.1,331,5.7
2022,1,6,15,30,65.01,0.01,1,92,755,411,1,10.5,48.29,1016,92,755,0,411,21.9,330,5.4
2022,1,6,16,30,75.65,0.01,1,65,595,213,0,10.1,49.24,1016,65,595,0,213,21.2,329,4.6
2022,1,6,17,30,87.25,0.01,1,20,164,28,0,10,51.36,1017,20,164,0,28,20.4,327,3.8
2022,1,6,18,30,99.98,0.01,1,0,0,0,0,9.9,52.32,1018,0,0,0,0,20,326,3.5
2022,1,6,19,30,112.93,0.01,1,0,0,0,0,9.7,51.87,1018,0,0,0,0,19.9,326,3.2
2022,1,6,20,30,126.18,0.01,1,0,0,0,0,9.4,50.74,1019,0,0,0,0,19.9,327,2.9
2022,1,6,21,30,139.63,0.01,1,0,0,0,0,9,49.01,1019,0,0,0,0,20,329,2.6
2022,1,6,22,30,153.19,0.01,1,0,0,0,0,8.5,46.66,1018,0,0,0,0,20.3,332,2.2
2022,1,6,23,30,166.74,0.01,1,0,0,0,1,8.1,44.85,1018,0,0,0,0,20.5,339,1.9
2022,1,7,0,30,177.31,0.01,1,0,0,0,0,7.8,44,1018,0,0,0,0,20.5,174,1.7
2022,1,7,1,30,165.33,0.01,1.1,0,0,0,0,7.7,43.54,1018,0,0,0,0,20.5,14,1.4
2022,1,7,2,30,151.76,0.01,1.1,0,0,0,0,7.5,43.9,1018,0,0,0,0,20.2,38,1.2
2022,1,7,3,30,138.21,0.01,1.1,0,0,0,0,7.4,44.69,1018,0,0,0,0,19.8,76,1.1
2022,1,7,4,30,124.77,0.01,1.1,0,0,0,0,7.4,46.34,1019,0,0,0,0,19.2,113,1.3
2022,1,7,5,30,111.54,0.01,1.1,0,0,0,0,7.9,49.96,1019,0,0,0,0,18.5,132,1.7
2022,1,7,6,30,98.63,0.01,1.1,0,0,0,0,8.5,53,1020,0,0,0,0,18.2,137,2.1
2022,1,7,7,30,86,0.01,1.1,23,340,46,1,8.9,52.76,1021,23,340,0,46,18.7,138,2.6
2022,1,7,8,30,74.43,0.01,1.1,54,709,245,1,9.1,49.37,1021,54,709,0,245,20,134,3
2022,1,7,9,30,63.91,0.01,1.1,72,845,443,0,9,45.07,1021,72,845,0,443,21.4,124,2.9
2022,1,7,10,30,55.21,0.01,1.1,105,846,588,0,8.2,39.92,1021,105,846,0,588,22.5,115,2.5
2022,1,7,11,30,49.33,0.01,1.1,113,881,687,0,7.5,37.01,1021,113,881,0,687,23,108,1.9
2022,1,7,12,30,47.36,0.01,1.1,118,888,719,0,6.6,34.4,1020,118,888,0,719,23.2,85,1.2
2022,1,7,13,30,49.74,0.01,1.2,119,860,675,0,6,32.69,1019,119,860,0,675,23.3,41,1
2022,1,7,14,30,55.94,0.01,1.2,113,815,569,0,6.1,33.18,1019,113,815,0,569,23.2,9,1.5
2022,1,7,15,30,64.85,0.01,1.2,100,721,406,0,6.9,35.39,1018,100,721,0,406,23,2,2.1
2022,1,7,16,30,75.5,0.01,1.3,75,523,206,0,7.8,39.63,1018,75,523,0,206,22.2,1,2.4
2022,1,7,17,30,87.11,0.01,1.3,22,85,26,1,9,45.6,1019,22,85,0,26,21.2,2,2.6
2022,1,7,18,30,99.84,0.01,1.4,0,0,0,1,9.9,50.14,1020,0,0,0,0,20.7,6,2.8
2022,1,7,19,30,112.8,0.01,1.4,0,0,0,0,10.6,52.99,1020,0,0,0,0,20.5,15,2.7
2022,1,7,20,30,126.05,0.01,1.4,0,0,0,0,11,55.51,1020,0,0,0,0,20.2,27,2.5
2022,1,7,21,30,139.5,0.01,1.4,0,0,0,1,11.3,57.13,1020,0,0,0,0,20,41,2.3
2022,1,7,22,30,153.07,0.01,1.4,0,0,0,1,11.3,58.25,1020,0,0,0,0,19.7,53,2.1
2022,1,7,23,30,166.62,0.01,1.4,0,0,0,3,11.2,59.13,1020,0,0,0,0,19.4,64,1.9
2022,1,8,0,30,177.21,0.01,1.4,0,0,0,3,11.2,60.2,1019,0,0,0,0,19.1,74,1.9
2022,1,8,1,30,165.4,0.01,1.4,0,0,0,2,11.3,62.05,1019,0,0,0,0,18.7,80,2
2022,1,8,2,30,151.83,0.01,1.5,0,0,0,2,11.3,62.72,1019,0,0,0,0,18.5,86,1.9
2022,1,8,3,30,138.27,0.01,1.5,0,0,0,1,11.1,62.91,1019,0,0,0,0,18.3,94,1.7
2022,1,8,4,30,124.83,0.01,1.5,0,0,0,2,10.9,62.79,1019,0,0,0,0,18.1,101,1.6
2022,1,8,5,30,111.59,0.01,1.5,0,0,0,2,10.8,62.77,1020,0,0,0,0,18,107,1.6
2022,1,8,6,30,98.66,0.01,1.5,0,0,0,2,10.8,62.93,1020,0,0,0,0,18,111,1.7
2022,1,8,7,30,86.02,0.01,1.5,29,124,37,2,10.9,60.38,1021,29,0,7,29,18.7,119,1.7
2022,1,8,8,30,74.43,0.01,1.4,81,530,223,2,10.7,55.13,1022,150,149,0,189,20,118,1.6
2022,1,8,9,30,63.89,0.01,1.4,105,713,418,1,10.3,50.22,1022,105,713,0,418,21.1,92,1
2022,1,8,10,30,55.15,0.01,1.4,120,796,575,1,9.8,46.02,1022,120,796,0,575,21.9,212,0.6
2022,1,8,11,30,49.24,0.01,1.4,127,839,675,0,9.3,43.63,1021,127,839,0,675,22.3,328,0.8
2022,1,8,12,30,47.22,0.01,1.4,129,851,707,0,9.4,43.06,1020,129,851,0,707,22.6,306,1.5
2022,1,8,13,30,49.58,0.01,1.4,128,833,668,0,9.6,43.35,1019,128,833,0,668,22.7,307,2
2022,1,8,14,30,55.77,0.01,1.5,119,786,561,0,10,44.61,1019,119,786,0,561,22.7,309,2.7
2022,1,8,15,30,64.68,0.01,1.4,104,697,402,0,10.6,47.14,1019,104,697,0,402,22.4,313,3
2022,1,8,16,30,75.34,0.01,1.4,76,516,207,2,10.8,49.95,1019,81,1,0,81,21.7,318,2.6
2022,1,8,17,30,86.97,0.01,1.4,22,100,27,2,11.1,53.6,1019,3,0,7,3,20.9,319,2.2
2022,1,8,18,30,99.7,0.01,1.5,0,0,0,1,11.5,56.16,1020,0,0,0,0,20.5,313,2.1
2022,1,8,19,30,112.66,0.01,1.5,0,0,0,1,11.7,57.04,1020,0,0,0,0,20.5,305,1.9
2022,1,8,20,30,125.92,0.01,1.6,0,0,0,1,11.9,57.8,1020,0,0,0,0,20.5,296,1.8
2022,1,8,21,30,139.38,0.01,1.6,0,0,0,0,12.2,59.06,1020,0,0,0,0,20.5,284,1.7
2022,1,8,22,30,152.94,0.01,1.7,0,0,0,0,12.8,61.88,1020,0,0,0,0,20.3,276,1.9
2022,1,8,23,30,166.49,0.01,1.7,0,0,0,0,13.4,65.89,1020,0,0,0,0,20,275,2.2
2022,1,9,0,30,177.1,0.01,1.8,0,0,0,0,14.1,69.94,1019,0,0,0,0,19.7,277,2.5
2022,1,9,1,30,165.46,0.01,1.8,0,0,0,2,14.5,72.73,1019,0,0,0,0,19.5,281,2.6
2022,1,9,2,30,151.9,0.01,1.9,0,0,0,3,14.7,73.57,1019,0,0,0,0,19.5,288,2.6
2022,1,9,3,30,138.34,0.01,1.9,0,0,0,2,14.8,74.19,1018,0,0,0,0,19.5,296,2.6
2022,1,9,4,30,124.89,0.01,1.9,0,0,0,2,14.9,74.66,1019,0,0,0,0,19.5,307,2.5
2022,1,9,5,30,111.64,0.01,1.9,0,0,0,2,14.8,73.92,1019,0,0,0,0,19.6,320,2.2
2022,1,9,6,30,98.7,0.01,1.9,0,0,0,3,14.6,71.54,1020,0,0,0,0,19.9,331,1.7
2022,1,9,7,30,86.04,0.01,1.9,27,153,38,3,14.4,68.94,1020,14,0,7,14,20.3,322,1.2
2022,1,9,8,30,74.43,0.01,2,76,538,221,3,14.3,65.41,1021,121,6,0,123,21,298,1.1
2022,1,9,9,30,63.86,0.01,2,102,704,412,2,14.1,62.33,1021,249,141,0,311,21.6,280,1.4
2022,1,9,10,30,55.09,0.01,2,124,770,565,2,14.2,61.29,1021,320,210,0,440,22,274,1.9
2022,1,9,11,30,49.13,0.01,2.1,134,806,661,2,14.5,61.32,1020,359,88,0,417,22.3,277,2.6
2022,1,9,12,30,47.08,0.01,2.1,140,810,692,2,14.8,61.2,1019,387,194,0,519,22.6,284,3.1
2022,1,9,13,30,49.42,0.01,2.1,142,783,652,1,14.9,61.36,1018,142,783,0,652,22.7,292,3.4
2022,1,9,14,30,55.6,0.01,2.1,140,721,548,1,14.9,61.49,1018,140,721,0,548,22.7,298,3.5
2022,1,9,15,30,64.52,0.01,2,127,610,389,0,14.9,62.21,1018,127,610,0,389,22.5,301,3.5
2022,1,9,16,30,75.18,0.01,2,94,404,198,1,14.9,64.48,1018,94,404,0,198,21.9,303,3.2
2022,1,9,17,30,86.82,0.01,2,22,50,25,1,14.9,67.04,1019,22,50,0,25,21.3,305,2.8
2022,1,9,18,30,99.56,0.01,1.9,0,0,0,0,15,69.02,1019,0,0,0,0,20.9,306,2.6
2022,1,9,19,30,112.52,0.01,1.9,0,0,0,0,15,69.79,1019,0,0,0,0,20.7,306,2.5
2022,1,9,20,30,125.79,0.01,1.8,0,0,0,0,14.8,69.56,1020,0,0,0,0,20.6,308,2.3
2022,1,9,21,30,139.25,0.01,1.8,0,0,0,3,14.6,68.7,1019,0,0,0,0,20.5,310,2
2022,1,9,22,30,152.82,0.01,1.8,0,0,0,2,14.3,67.85,1019,0,0,0,0,20.4,309,1.9
2022,1,9,23,30,166.36,0.01,1.7,0,0,0,2,14.1,67.71,1019,0,0,0,0,20.3,305,1.9
2022,1,10,0,30,176.97,0.01,1.7,0,0,0,2,14.1,68,1019,0,0,0,0,20.2,301,1.9
2022,1,10,1,30,165.51,0.01,1.7,0,0,0,0,14.1,68.58,1019,0,0,0,0,20.1,300,1.9
2022,1,10,2,30,151.96,0.01,1.8,0,0,0,1,14.1,68.56,1019,0,0,0,0,20.1,304,1.8
2022,1,10,3,30,138.4,0.01,1.8,0,0,0,1,14.2,68.73,1018,0,0,0,0,20.1,314,1.7
2022,1,10,4,30,124.94,0.01,1.8,0,0,0,1,14.1,67.94,1018,0,0,0,0,20.2,324,1.6
2022,1,10,5,30,111.68,0.01,1.8,0,0,0,0,14,67.52,1019,0,0,0,0,20.2,338,1.4
2022,1,10,6,30,98.73,0.01,1.8,0,0,0,0,13.8,66.32,1019,0,0,0,0,20.3,183,1.2
2022,1,10,7,30,86.05,0.01,1.7,28,76,33,0,13.8,64.53,1020,28,76,0,33,20.7,32,1.4
2022,1,10,8,30,74.42,0.01,1.7,95,436,212,0,13.8,61.65,1020,95,436,0,212,21.5,44,1.9
2022,1,10,9,30,63.82,0.01,1.7,124,637,405,0,13.4,56.69,1020,124,637,0,405,22.4,44,2.3
2022,1,10,10,30,55.02,0.01,1.7,148,710,555,0,12.9,53.15,1020,148,710,0,555,23,42,2.2
2022,1,10,11,30,49.02,0.01,1.6,154,770,659,0,12.6,50.79,1019,154,770,0,659,23.4,29,2
2022,1,10,12,30,46.93,0.01,1.6,155,789,694,0,12.4,49.18,1018,155,789,0,694,23.7,187,1.9
2022,1,10,13,30,49.25,0.01,1.6,154,765,653,0,12.2,48.35,1018,154,765,0,653,23.8,346,2.2
2022,1,10,14,30,55.43,0.01,1.6,142,721,551,0,12.3,48.78,1018,142,721,0,551,23.7,337,2.6
2022,1,10,15,30,64.35,0.01,1.6,121,631,394,0,12.5,50.5,1018,121,631,0,394,23.4,338,3.1
